date,sector,open,high,low,close
2020-10-31,Realty,1655.18,1884.42,1642.35,1804.06
2020-11-15,Realty,1801.06,1934.69,1761.11,1924.35
2020-11-30,Realty,1927.93,2074.64,1922.32,2061.69
2020-12-15,Realty,2065.19,2326.28,2065.19,2281.88
2020-12-31,Realty,2295.69,2495.45,2218.94,2478.14
2021-01-15,Realty,2476.04,2738.43,2460.28,2619.33
2021-01-31,Realty,2613.93,2703.96,2386.82,2418.52
2021-02-15,Realty,2438.21,2885.76,2417.72,2833.46
2021-02-28,Realty,2859.02,2890.61,2667.81,2786.95
2021-03-15,Realty,2815.46,2909.94,2731.89,2773.28
2021-03-31,Realty,2779.48,2788.98,2524.53,2670.31
2021-04-15,Realty,2663.82,2683.6,2423.48,2492.7
2021-04-30,Realty,2486.24,2518.97,2370.31,2468.2
2021-05-15,Realty,2446.87,2514.69,2375.22,2388.85
2021-05-31,Realty,2424.16,2700.06,2393.57,2680.01
2021-06-15,Realty,2694.97,2900.73,2636.57,2847.66
2021-06-30,Realty,2849.38,2864.5,2648.35,2740.68
2021-07-15,Realty,2744.24,3136.51,2726.48,3123.56
2021-07-31,Realty,3143.69,3235.99,3072.12,3182.51
2021-08-15,Realty,3202.23,3377.31,3013.99,3147.79
2021-08-31,Realty,3136.7,3167.49,2927.35,3084.98
2021-09-15,Realty,3100.57,3444.07,3097.02,3364.75
2021-09-30,Realty,3373.13,4148.81,3217.61,4103.77
2021-10-15,Realty,4100.36,4379.36,3991.99,4285.28
2021-10-31,Realty,4325.38,4382.8,3859.75,3985.28
2021-11-15,Realty,4015.24,4464.31,4012.44,4314.88
2021-11-30,Realty,4336.57,4375.16,3681.24,3799.9
2021-12-15,Realty,3817.17,4129.48,3774.67,3955.97
2021-12-31,Realty,3994.97,4005.53,3509.19,3841.12
2022-01-15,Realty,3842.31,4083.81,3816.24,4041.33
2022-01-31,Realty,4053.08,4181.83,3546.47,3811.61
2022-02-15,Realty,3853.19,3961.31,3426.61,3579.8
2022-02-28,Realty,3595.63,3666.5,3250.55,3466.04
2022-03-15,Realty,3446.66,3489.04,3089.42,3348.32
2022-03-31,Realty,3388.11,3698.74,3388.11,3681.83
2022-04-15,Realty,3692.35,3831.42,3661.48,3684.82
2022-04-30,Realty,3636.16,3671.43,3417.01,3528.96
2022-05-15,Realty,3497.89,3573.94,3010.12,3058.14
2022-05-31,Realty,3070.32,3293.1,2943.15,3278.26
2022-06-15,Realty,3286.56,3309.76,3045.5,3091.79
2022-06-30,Realty,3120.06,3131.94,2913.52,3068.27
2022-07-15,Realty,3054.53,3376.53,3046.52,3345.09
2022-07-31,Realty,3364.94,3620.97,3352.94,3591.24
2022-08-15,Realty,3600.48,3611.2,3420.1,3530.69
2022-08-31,Realty,3535.84,3701.77,3461.57,3690.82
2022-09-15,Realty,3662.88,3860.48,3650.38,3754.49
2022-09-30,Realty,3744.85,3786.55,3271.95,3376.9
2022-10-15,Realty,3384.79,3502.81,3314.25,3346.22
2022-10-31,Realty,3326.74,3502.21,3282.29,3492.7
2022-11-15,Realty,3490.15,3620.56,3466.64,3606.13
2022-11-30,Realty,3592.39,3607.94,3472.19,3586.77
2022-12-15,Realty,3591.39,3724.2,3524.32,3558.89
2022-12-31,Realty,3520.44,3568.76,3250.11,3446.85
2023-01-15,Realty,3463.12,3511.97,3373.43,3400.19
2023-01-31,Realty,3404.22,3444.03,3202.53,3279.56
2023-02-15,Realty,3293.23,3348.74,3194.13,3250.5
2023-02-28,Realty,3266.81,3309.44,3038.01,3152.06
2023-03-15,Realty,3148.7,3333.59,3058.9,3070.95
2023-03-31,Realty,3073.66,3205.08,2965.82,3101.56
2023-04-15,Realty,3111.62,3419.65,3101.58,3404.58
2023-04-30,Realty,3404.48,3568.75,3379.5,3560.04
2023-05-15,Realty,3557.28,3825.08,3537.27,3782.48
2023-05-31,Realty,3806.24,3844.41,3596.93,3833.16
2023-06-15,Realty,3835.69,4219.49,3796.59,4147.11
2023-06-30,Realty,4159.28,4194.45,4025.6,4161.18
2023-07-15,Realty,4161.85,4338.46,4150.06,4322.8
2023-07-31,Realty,4314.39,4551.27,4246.05,4536.14
2023-08-15,Realty,4515.7,4518.56,4168.85,4225.26
2023-08-31,Realty,4211.42,4494.69,4202.44,4468.16
2023-09-15,Realty,4470.19,4803.41,4458.9,4693.02
2023-09-30,Realty,4705.32,4705.32,4459.34,4605.93
2023-10-15,Realty,4621.1,4945.39,4485.71,4889.12
2023-10-31,Realty,4906.5,4915.07,4445.03,4776.55
2023-11-15,Realty,4784.09,5421.26,4782.67,5409.46
2023-11-30,Realty,5421.82,5674.4,5405.55,5656.79
2023-12-15,Realty,5699.12,6143.78,5686.97,6060.59
2023-12-31,Realty,6052.99,6197.8,5707.28,6186.94
2024-01-15,Realty,6176.84,7066.75,6116.73,6979.33
2024-01-31,Realty,6987.98,6987.98,6277.47,6766.41
2024-02-15,Realty,6817.11,7052.69,6588.37,6866.2
2024-02-29,Realty,7001.27,7398.64,6887.15,7195.44
2024-03-15,Realty,7237.83,7389.77,6382.57,6560.58
2024-03-31,Realty,6619.08,7143.41,6472.41,7108.37
2024-04-15,Realty,7128.02,7637.21,7128.02,7412.65
2024-04-30,Realty,7329.76,7725.43,7149.96,7643.26
2024-05-15,Realty,7629.89,7797.56,7156.99,7575.61
2024-05-31,Realty,7605.39,8166.97,7603.17,7979.82
2024-06-15,Realty,8320.83,8857.7,7312.67,8820.51
2024-06-30,Realty,8871.54,9059.57,8502.53,8634.76
2024-07-15,Realty,8705.32,8906.62,8430.85,8656.25
2024-07-31,Realty,8678.51,8847.04,8155.79,8540.17
2024-08-15,Realty,8578.26,8580.67,7672.65,7993.98
2024-08-31,Realty,8049.16,8297.19,7905.12,8233.53
2024-09-15,Realty,8267.86,8318.24,7982.5,8232.07
2024-09-30,Realty,8324.29,8906.8,8149.86,8592.66
2024-10-15,Realty,8617.7,8625.81,7899.93,8421.31
2024-10-31,Realty,8477.99,8510.65,7476.75,7808.73
2024-11-15,Realty,7895.37,8015.36,7263.48,7396.71
2024-11-30,Realty,7517.67,8143.14,7398.65,7959.82
2024-12-15,Realty,8023.1,8549.67,7941.46,8448.93
2024-12-31,Realty,8485.51,8871.98,8134.36,8234.1
2025-01-15,Realty,8269.36,8276.07,7069.97,7260.72
2025-01-31,Realty,7379.86,7500.88,6534.63,7150.59
2025-02-15,Realty,7227.88,7499.91,6394.69,6483.8
2025-02-28,Realty,6411.09,6737.33,6106.17,6191.16
2022-09-30,Service,,,,936.11
2022-10-15,Service,936.13,952.46,905.61,908.42
2022-10-31,Service,907.84,937.43,899.25,932.24
2022-11-15,Service,934.56,973.16,933.66,967.24
2022-11-30,Service,969.44,981.36,943.06,979.57
2022-12-15,Service,982.86,1004.65,981.61,985.39
2022-12-31,Service,982.36,995.21,892.64,941.13
2023-01-15,Service,943.27,956.21,920.11,929.9
2023-01-31,Service,928.33,934.27,799.19,839.77
2023-02-15,Service,851.15,851.15,739.75,797.93
2023-02-28,Service,800.84,806.75,767.78,791.24
2023-03-15,Service,794.01,851.53,792.63,826.0
2023-03-31,Service,827.18,831.84,764.93,804.78
2023-04-15,Service,809.82,833.89,802.08,831.21
2023-04-30,Service,830.53,852.62,826.1,851.54
2023-05-15,Service,852.18,894.92,850.88,886.2
2023-05-31,Service,886.06,921.36,861.82,910.1
2023-06-15,Service,907.84,936.06,906.46,931.63
2023-06-30,Service,931.07,956.17,913.55,948.16
2023-07-15,Service,951.32,963.1,938.81,959.85
2023-07-31,Service,962.78,990.18,957.21,988.29
2023-08-15,Service,989.43,1000.8,957.88,972.13
2023-08-31,Service,964.11,1019.67,960.32,997.53
2023-09-15,Service,992.98,1076.35,992.97,1038.06
2023-09-30,Service,1039.83,1040.41,1010.31,1017.3
2023-10-15,Service,1019.88,1040.03,1003.0,1036.0
2023-10-31,Service,1038.63,1042.09,957.34,986.67
2023-11-15,Service,988.65,1039.19,974.22,1037.08
2023-11-30,Service,1039.78,1075.3,1031.36,1072.77
2023-12-15,Service,1078.37,1220.42,1076.4,1208.71
2023-12-31,Service,1210.98,1233.38,1151.15,1215.42
2024-01-15,Service,1221.95,1321.7,1206.64,1317.03
2024-01-31,Service,1317.97,1322.66,1236.71,1313.89
2024-02-15,Service,1320.77,1394.9,1300.21,1358.16
2024-02-29,Service,1388.84,1407.68,1361.03,1390.52
2024-03-15,Service,1399.54,1407.14,1254.1,1324.13
2024-03-31,Service,1313.09,1386.43,1285.86,1376.64
2024-04-15,Service,1391.14,1440.57,1377.72,1390.68
2024-04-30,Service,1381.51,1481.99,1357.74,1453.4
2024-05-15,Service,1463.19,1487.21,1383.23,1465.16
2024-05-31,Service,1473.58,1528.03,1447.93,1475.48
2024-06-15,Service,1552.67,1559.02,1293.39,1536.0
2024-06-30,Service,1552.87,1558.83,1521.92,1541.91
2024-07-15,Service,1550.0,1602.21,1535.7,1591.75
2024-07-31,Service,1601.03,1643.54,1497.51,1636.15
2024-08-15,Service,1639.24,1649.86,1529.48,1540.86
2024-08-31,Service,1552.86,1638.43,1546.65,1617.84
2024-09-15,Service,1627.66,1630.37,1562.1,1613.72
2024-09-30,Service,1621.63,1623.8,1563.56,1590.09
2024-10-15,Service,1594.94,1608.7,1489.16,1565.45
2024-10-31,Service,1561.71,1566.51,1372.51,1455.15
2024-11-15,Service,1466.73,1475.33,1369.85,1372.42
2024-11-30,Service,1385.47,1431.68,1300.12,1421.57
2024-12-15,Service,1426.76,1490.92,1415.96,1469.6
2024-12-31,Service,1469.9,1475.56,1394.27,1426.21
2025-01-15,Service,1434.08,1440.22,1274.73,1320.13
2025-01-31,Service,1342.22,1359.73,1266.07,1319.22
2025-02-15,Service,1330.28,1359.84,1245.49,1258.65
2025-02-28,Service,1254.92,1322.65,1233.35,1252.36
2020-01-15,Telecom,1123.78,1145.71,1065.37,1135.35
2020-01-31,Telecom,1135.71,1239.41,1116.94,1178.61
2020-02-15,Telecom,1180.88,1283.1,1149.01,1278.59
2020-02-29,Telecom,1276.74,1287.35,1162.27,1182.77
2020-03-15,Telecom,1206.19,1214.01,982.75,1143.73
2020-03-31,Telecom,1117.46,1135.74,839.92,971.61
2020-04-15,Telecom,975.84,1175.37,913.22,1122.49
2020-04-30,Telecom,1115.67,1136.77,1051.35,1133.68
2020-05-15,Telecom,1123.82,1260.87,1097.57,1232.84
2020-05-31,Telecom,1244.01,1351.13,1198.44,1261.08
2020-06-15,Telecom,1276.14,1381.64,1235.19,1280.47
2020-06-30,Telecom,1294.92,1358.4,1244.04,1305.8
2020-07-15,Telecom,1333.32,1371.69,1294.88,1303.87
2020-07-31,Telecom,1304.14,1338.88,1249.98,1275.79
2020-08-15,Telecom,1270.29,1309.0,1227.48,1240.99
2020-08-31,Telecom,1252.88,1272.32,1212.93,1227.33
2020-09-15,Telecom,1242.11,1307.41,1156.48,1191.98
2020-09-30,Telecom,1198.23,1204.28,1011.24,1035.11
2020-10-15,Telecom,1048.62,1070.58,980.61,988.13
2020-10-31,Telecom,997.33,1171.63,982.74,1065.98
2020-11-15,Telecom,1068.75,1166.86,1068.75,1157.18
2020-11-30,Telecom,1173.34,1205.95,1136.59,1158.98
2020-12-15,Telecom,1167.9,1276.23,1156.37,1258.29
2020-12-31,Telecom,1259.3,1301.08,1190.1,1268.2
2021-01-15,Telecom,1273.03,1487.93,1268.49,1481.44
2021-01-31,Telecom,1483.29,1484.27,1341.93,1347.56
2021-02-15,Telecom,1365.05,1495.56,1339.16,1452.06
2021-02-28,Telecom,1458.14,1476.1,1388.43,1397.85
2021-03-15,Telecom,1400.4,1406.07,1319.15,1340.0
2021-03-31,Telecom,1339.4,1362.85,1259.95,1295.83
2021-04-15,Telecom,1301.2,1382.18,1296.49,1344.48
2021-04-30,Telecom,1345.11,1377.14,1310.93,1341.39
2021-05-15,Telecom,1331.3,1418.36,1324.32,1382.93
2021-05-31,Telecom,1399.81,1399.81,1314.72,1345.86
2021-06-15,Telecom,1353.93,1417.69,1334.47,1404.01
2021-06-30,Telecom,1404.9,1442.71,1335.0,1370.05
2021-07-15,Telecom,1369.6,1417.21,1356.34,1382.47
2021-07-31,Telecom,1384.98,1466.33,1369.19,1437.45
2021-08-15,Telecom,1447.26,1555.57,1433.6,1551.62
2021-08-31,Telecom,1552.9,1600.91,1444.83,1591.09
2021-09-15,Telecom,1600.81,1768.97,1576.99,1746.48
2021-09-30,Telecom,1794.23,1849.11,1753.56,1760.54
2021-10-15,Telecom,1759.02,1810.58,1725.92,1765.45
2021-10-31,Telecom,1796.72,1814.71,1693.91,1714.29
2021-11-15,Telecom,1721.82,1841.73,1721.56,1823.17
2021-11-30,Telecom,1831.74,1923.17,1768.62,1828.52
2021-12-15,Telecom,1839.57,1883.17,1792.05,1808.72
2021-12-31,Telecom,1823.95,1829.95,1694.24,1813.32
2022-01-15,Telecom,1820.04,1944.01,1817.37,1911.47
2022-01-31,Telecom,1909.56,1936.37,1732.5,1819.84
2022-02-15,Telecom,1828.78,1843.03,1718.32,1779.14
2022-02-28,Telecom,1791.09,1816.74,1600.89,1679.16
2022-03-15,Telecom,1674.46,1721.43,1572.16,1700.88
2022-03-31,Telecom,1710.93,1843.84,1710.8,1838.54
2022-04-15,Telecom,1852.53,1971.51,1852.53,1887.96
2022-04-30,Telecom,1857.79,1870.82,1754.6,1759.87
2022-05-15,Telecom,1736.75,1744.29,1554.69,1561.92
2022-05-31,Telecom,1573.88,1690.29,1531.49,1634.81
2022-06-15,Telecom,1635.5,1649.45,1566.93,1580.05
2022-06-30,Telecom,1598.51,1598.6,1467.09,1564.49
2022-07-15,Telecom,1569.77,1635.53,1536.43,1602.9
2022-07-31,Telecom,1619.96,1665.53,1601.62,1628.68
2022-08-15,Telecom,1641.67,1683.65,1598.1,1640.34
2022-08-31,Telecom,1648.6,1729.47,1631.51,1720.6
2022-09-15,Telecom,1710.73,1832.76,1710.55,1810.86
2022-09-30,Telecom,1806.74,1812.12,1671.28,1744.22
2022-10-15,Telecom,1757.76,1789.75,1704.81,1721.43
2022-10-31,Telecom,1716.73,1783.98,1703.54,1781.9
2022-11-15,Telecom,1785.75,1811.33,1755.91,1807.98
2022-11-30,Telecom,1806.75,1835.33,1793.34,1827.08
2022-12-15,Telecom,1830.82,1842.13,1781.19,1810.77
2022-12-31,Telecom,1804.98,1820.99,1657.96,1732.09
2023-01-15,Telecom,1740.51,1768.58,1684.52,1698.35
2023-01-31,Telecom,1700.44,1706.24,1548.07,1608.58
2023-02-15,Telecom,1618.59,1659.99,1548.71,1635.13
2023-02-28,Telecom,1636.84,1644.43,1536.42,1557.76
2023-03-15,Telecom,1551.5,1613.51,1520.09,1522.72
2023-03-31,Telecom,1516.76,1543.0,1473.77,1500.88
2023-04-15,Telecom,1505.7,1551.59,1504.92,1535.63
2023-04-30,Telecom,1551.22,1610.12,1502.63,1601.34
2023-05-15,Telecom,1604.96,1619.89,1573.44,1612.38
2023-05-31,Telecom,1614.66,1687.42,1580.73,1667.27
2023-06-15,Telecom,1655.78,1802.04,1652.8,1774.88
2023-06-30,Telecom,1774.82,1790.6,1743.17,1780.45
2023-07-15,Telecom,1785.87,1820.59,1760.65,1815.53
2023-07-31,Telecom,1821.73,1891.53,1797.65,1880.37
2023-08-15,Telecom,1883.77,1906.07,1824.68,1847.25
2023-08-31,Telecom,1849.3,1947.26,1812.26,1940.53
2023-09-15,Telecom,1945.58,2131.43,1945.28,2117.14
2023-09-30,Telecom,2132.72,2135.75,2033.96,2111.52
2023-10-15,Telecom,2112.6,2137.28,2026.28,2117.37
2023-10-31,Telecom,2120.03,2129.42,1918.46,1991.34
2023-11-15,Telecom,1986.12,2099.68,1978.09,2094.66
2023-11-30,Telecom,2103.17,2140.59,2088.12,2134.01
2023-12-15,Telecom,2147.68,2204.33,2114.21,2194.22
2023-12-31,Telecom,2214.55,2270.17,2079.57,2265.17
2024-01-15,Telecom,2276.68,2381.94,2256.96,2374.63
2024-01-31,Telecom,2385.98,2455.63,2274.22,2422.41
2024-02-15,Telecom,2421.66,2453.66,2282.96,2394.81
2024-02-29,Telecom,2399.53,2519.58,2385.07,2451.73
2024-03-15,Telecom,2466.28,2534.98,2288.47,2429.29
2024-03-31,Telecom,2436.1,2509.44,2381.04,2496.05
2024-04-15,Telecom,2506.8,2617.41,2506.8,2570.83
2024-04-30,Telecom,2565.41,2765.02,2546.63,2704.81
2024-05-15,Telecom,2713.11,2722.82,2545.18,2673.44
2024-05-31,Telecom,2690.13,2858.55,2677.32,2793.81
2024-06-15,Telecom,2900.2,2994.67,2427.69,2975.3
2024-06-30,Telecom,2990.46,3203.06,2930.39,3098.2
2024-07-15,Telecom,3112.2,3176.97,3048.69,3137.31
2024-07-31,Telecom,3177.71,3267.58,2982.76,3243.56
2024-08-15,Telecom,3249.71,3254.08,3047.85,3089.78
2024-08-31,Telecom,3117.14,3341.13,3098.32,3320.25
2024-09-15,Telecom,3347.87,3347.87,3118.59,3257.09
2024-09-30,Telecom,3264.27,3274.45,3081.98,3144.82
2024-10-15,Telecom,3138.93,3170.94,2884.71,3063.81
2024-10-31,Telecom,3066.32,3100.44,2835.86,2878.24
2024-11-15,Telecom,2913.51,2932.98,2762.89,2791.16
2024-11-30,Telecom,2811.43,2945.75,2750.91,2922.8
2024-12-15,Telecom,2922.32,3028.0,2902.82,3021.85
2024-12-31,Telecom,3026.48,3040.18,2808.18,2848.79
2025-01-15,Telecom,2855.31,2914.58,2689.74,2785.13
2025-01-31,Telecom,2820.05,2908.87,2655.96,2754.28
2025-02-15,Telecom,2758.68,2832.23,2648.24,2674.02
2025-02-28,Telecom,2667.02,2678.11,2462.73,2472.08
2020-01-15,Utilities,1809.86,1885.7,1793.12,1881.96
2020-01-31,Utilities,1894.08,1928.72,1810.52,1815.54
2020-02-15,Utilities,1814.48,1863.61,1743.87,1790.04
2020-02-29,Utilities,1788.94,1789.79,1636.97,1643.98
2020-03-15,Utilities,1672.87,1703.9,1267.98,1465.01
2020-03-31,Utilities,1441.65,1441.65,1198.19,1316.21
2020-04-15,Utilities,1331.09,1455.15,1285.23,1419.12
2020-04-30,Utilities,1415.43,1516.68,1397.47,1483.98
2020-05-15,Utilities,1460.24,1483.57,1392.3,1409.73
2020-05-31,Utilities,1415.16,1469.68,1364.85,1459.24
2020-06-15,Utilities,1479.72,1578.63,1469.33,1512.92
2020-06-30,Utilities,1531.78,1628.97,1485.76,1570.14
2020-07-15,Utilities,1569.34,1604.21,1477.55,1480.37
2020-07-31,Utilities,1485.69,1560.67,1454.11,1506.69
2020-08-15,Utilities,1503.29,1555.9,1485.31,1532.68
2020-08-31,Utilities,1546.76,1711.72,1539.13,1584.95
2020-09-15,Utilities,1587.37,1622.25,1512.34,1561.86
2020-09-30,Utilities,1571.83,1571.83,1416.96,1461.42
2020-10-15,Utilities,1472.72,1483.2,1398.75,1403.23
2020-10-31,Utilities,1411.91,1515.9,1406.65,1488.6
2020-11-15,Utilities,1502.93,1605.48,1478.82,1591.93
2020-11-30,Utilities,1595.65,1714.63,1581.72,1693.57
2020-12-15,Utilities,1708.0,1838.4,1698.31,1830.66
2020-12-31,Utilities,1841.37,1847.37,1690.33,1796.67
2021-01-15,Utilities,1798.66,1945.35,1793.76,1900.13
2021-01-31,Utilities,1899.74,1906.71,1743.23,1753.1
2021-02-15,Utilities,1762.58,1994.28,1743.8,1968.54
2021-02-28,Utilities,1986.14,2140.15,1976.68,2060.51
2021-03-15,Utilities,2093.96,2228.48,2081.31,2180.67
2021-03-31,Utilities,2191.0,2195.21,2056.65,2148.65
2021-04-15,Utilities,2161.7,2229.6,2043.08,2111.86
2021-04-30,Utilities,2121.44,2224.79,2052.87,2189.34
2021-05-15,Utilities,2171.75,2416.0,2160.32,2323.99
2021-05-31,Utilities,2324.44,2481.41,2310.34,2421.98
2021-06-15,Utilities,2433.6,2694.86,2413.22,2624.77
2021-06-30,Utilities,2612.4,2617.93,2450.23,2470.85
2021-07-15,Utilities,2472.13,2488.41,2428.29,2467.87
2021-07-31,Utilities,2478.27,2498.84,2395.72,2447.15
2021-08-15,Utilities,2467.09,2518.59,2388.37,2496.48
2021-08-31,Utilities,2494.12,2640.98,2417.34,2635.62
2021-09-15,Utilities,2663.9,2870.56,2622.85,2860.31
2021-09-30,Utilities,2869.94,2941.13,2710.84,2925.68
2021-10-15,Utilities,2933.41,3196.93,2895.6,3179.26
2021-10-31,Utilities,3233.77,3331.65,2875.7,2965.21
2021-11-15,Utilities,2963.42,3118.44,2955.26,3101.72
2021-11-30,Utilities,3113.2,3152.47,2931.84,2974.05
2021-12-15,Utilities,2986.75,3117.04,2939.0,3059.64
2021-12-31,Utilities,3086.15,3086.15,2877.29,2953.42
2022-01-15,Utilities,2975.88,3302.32,2962.72,3292.08
2022-01-31,Utilities,3295.77,3413.81,3190.38,3359.26
2022-02-15,Utilities,3395.68,3437.93,3135.65,3257.82
2022-02-28,Utilities,3264.92,3345.95,3059.69,3278.12
2022-03-15,Utilities,3240.08,3425.33,3237.5,3271.72
2022-03-31,Utilities,3315.66,3510.21,3293.57,3440.3
2022-04-15,Utilities,3461.51,4180.56,3458.38,4068.55
2022-04-30,Utilities,4067.74,4218.91,3972.23,4066.02
2022-05-15,Utilities,4052.79,4131.57,3511.72,3562.7
2022-05-31,Utilities,3581.92,3802.8,3464.4,3558.09
2022-06-15,Utilities,3520.18,3584.81,3356.92,3363.61
2022-06-30,Utilities,3407.72,3429.52,3111.9,3395.96
2022-07-15,Utilities,3406.91,3726.85,3329.42,3637.66
2022-07-31,Utilities,3672.8,3805.87,3661.58,3782.54
2022-08-15,Utilities,3804.99,4018.73,3786.06,3999.5
2022-08-31,Utilities,4015.26,4317.57,4012.8,4300.12
2022-09-15,Utilities,4275.12,4388.62,4183.28,4378.88
2022-09-30,Utilities,4368.8,4397.58,3784.81,3896.71
2022-10-15,Utilities,3897.6,3949.45,3711.49,3773.93
2022-10-31,Utilities,3758.57,4001.52,3739.68,3989.1
2022-11-15,Utilities,3994.24,4084.7,3943.11,3982.1
2022-11-30,Utilities,3971.39,3983.25,3747.02,3876.02
2022-12-15,Utilities,3900.33,3912.54,3688.7,3739.59
2022-12-31,Utilities,3718.94,3755.96,3335.38,3607.9
2023-01-15,Utilities,3620.88,3640.97,3507.86,3599.99
2023-01-31,Utilities,3606.76,3716.8,3010.28,3142.89
2023-02-15,Utilities,3200.01,3202.52,2645.14,2665.78
2023-02-28,Utilities,2664.71,2702.58,2521.51,2565.19
2023-03-15,Utilities,2573.11,2869.78,2573.11,2828.25
2023-03-31,Utilities,2837.24,2924.46,2746.34,2822.15
2023-04-15,Utilities,2834.04,2947.05,2783.22,2894.2
2023-04-30,Utilities,2902.05,2958.41,2846.55,2950.04
2023-05-15,Utilities,2974.91,3013.05,2917.27,2927.54
2023-05-31,Utilities,2922.98,3002.45,2817.93,2932.5
2023-06-15,Utilities,2939.43,3123.62,2929.04,3103.11
2023-06-30,Utilities,3109.01,3157.28,3039.4,3111.03
2023-07-15,Utilities,3118.77,3217.64,3046.3,3073.56
2023-07-31,Utilities,3079.6,3438.49,3074.86,3433.48
2023-08-15,Utilities,3440.15,3451.48,3279.58,3315.5
2023-08-31,Utilities,3312.18,3517.13,3303.84,3411.64
2023-09-15,Utilities,3406.27,3829.59,3391.08,3680.6
2023-09-30,Utilities,3694.65,3758.49,3662.96,3725.95
2023-10-15,Utilities,3730.05,3730.05,3556.0,3639.39
2023-10-31,Utilities,3642.37,3704.18,3366.38,3577.75
2023-11-15,Utilities,3587.22,3842.69,3533.1,3802.02
2023-11-30,Utilities,3803.07,4060.99,3785.26,3988.05
2023-12-15,Utilities,4021.16,4775.88,4015.52,4741.99
2023-12-31,Utilities,4749.44,4825.36,4446.87,4785.75
2024-01-15,Utilities,4806.27,5074.13,4712.57,5047.29
2024-01-31,Utilities,5052.8,5274.4,4748.14,5250.64
2024-02-15,Utilities,5295.05,5582.18,5139.07,5492.1
2024-02-29,Utilities,5499.61,5600.03,5325.98,5428.24
2024-03-15,Utilities,5475.48,5665.45,4986.29,5243.26
2024-03-31,Utilities,5212.98,5483.24,5098.09,5441.93
2024-04-15,Utilities,5521.0,5902.12,5509.64,5699.02
2024-04-30,Utilities,5674.07,5956.82,5567.26,5922.84
2024-05-15,Utilities,5940.45,6082.47,5550.59,5915.25
2024-05-31,Utilities,5951.03,6205.9,5833.56,6088.62
2024-06-15,Utilities,6530.34,6601.32,5358.52,6188.13
2024-06-30,Utilities,6231.24,6320.86,6087.44,6234.7
2024-07-15,Utilities,6259.06,6396.95,6150.08,6378.49
2024-07-31,Utilities,6394.38,6676.28,5922.67,6662.91
2024-08-15,Utilities,6687.51,6810.45,6254.11,6270.05
2024-08-31,Utilities,6313.1,6519.08,6253.11,6410.46
2024-09-15,Utilities,6450.59,6469.52,6144.14,6366.86
2024-09-30,Utilities,6430.23,6885.23,6429.06,6769.55
2024-10-15,Utilities,6795.63,6822.12,6224.26,6490.12
2024-10-31,Utilities,6501.7,6529.34,5970.62,6191.67
2024-11-15,Utilities,6256.2,6318.28,5778.92,5786.64
2024-11-30,Utilities,5852.94,5856.91,5454.66,5789.34
2024-12-15,Utilities,5801.14,5918.4,5688.56,5808.02
2024-12-31,Utilities,5816.03,5823.04,5334.62,5409.03
2025-01-15,Utilities,5416.92,5538.73,4774.11,5163.07
2025-01-31,Utilities,5266.55,5340.91,4824.35,5112.66
2025-02-15,Utilities,5153.15,5217.86,4551.75,4593.95
2025-02-28,Utilities,4553.56,4875.15,4474.43,4570.3
